id;is_misinfo;Texts
1,34658E+18;0;"I was unblinded today as a #COVIDVaccine trial enrollee. Found out I’d gotten placebo. 

Yup.

Next, I was offered the vaccine. I chose to consent &amp; received my first dose. 

Nothing withheld. 
Not this time.

This I do in remembrance of you. We’re at the table now. 

#thisboutus https://t.co/PsTEFogWCH"
1,34691E+18;1;"Nanotech tracking
 You can take this shit and shove it!I will NEVER comply I'd rather die fighting the Nazi NWzo than submit to it. Fuck you!!!
Stanford researchers developing single-dose nanoparticle Covid-19 vaccine that doesn’t need cold storage https://t.co/adwVa4suIo"
1,37409E+18;0;Got my covid vaccine today <U+0001F389> #Vaccinated https://t.co/rUbLPxgpXT
1,37297E+18;0;Just got my vaccine <U+0001F64C><U+0001F3FE><U+0001F389>
1,39028E+18;0;Had my first vaccine today. Very apt house on my walk to the centre. Also treated myself to a rainbow cake afterwards. Grateful for all the scientific work that made this possible <U+0001F308> https://t.co/raxRHewOtl
1,36033E+18;1;To be clear. I  am not opposed to people deciding to take this 'vaccine' and be some sort of experimental hamster for the gov't, but I am not going to be one with risk of harm or death for a disease the vaccine won't prevent and which is about 99% survivable.
1,38736E+18;0;"Over decades, @PATHtweets has worked towards ensuring access to lifesaving vaccines.
We are supporting @BiharHealthDept to help ensure the JE vaccine is part of routine immunization programs.
#WorldImmunizationWeek #VaccinesWork
@UNICEF @WHO @gavi
https://t.co/aTcERGkwqN"
1,37405E+18;0;Finally got my covid vaccine appointment baby!!!
1,38995E+18;1;Put an experimental vaccine in your arm and still die to the virus you're vaccinated against.  https://t.co/KR2e8i5cDT
1,37298E+18;0;Post-Moderna side effects: exhausted, achy and slept most of the next day after getting my 2nd shot. The 2nd day after I was still tired but no longer achy. Today (3 days post second shot) I feel 100% back to normal. SO thankful to be fully vaccinated. #GetVaccinated
1,39003E+18;0;"Day 2 of this #moderna track got me MESSED UP. But I’m grateful for The Force, supportive friends, and the opportunity to protect my body and to stop myself from spreading a deadly disease to others. 

We do this together, we do this for each other. solidarity. https://t.co/XYJsWDQNT4"
1,34667E+18;0;If you date men don’t worry about what’s in the vaccine <U+2764><U+FE0F>
1,38773E+18;1;who wants a toxic vaccine https://t.co/aIAz8j23J2
1,38572E+18;0;If you get cross faded or experiment with drugs don’t worry about what’s in the vaccine.
1,38786E+18;0;I don’t want to get the vaccine bc I don’t want to become a zombie. But I also want to travel and go places #GetVaccinated #CovidVaccine #dontwanttobeazombie https://t.co/32z9BWPa6G
1,34377E+18;0;My thx 2 those working over the holidays to roll out the vaccine.  #Yukon Frnt line health, HR, Comms staff, policy and EMO officials, have all been working, while many rested. I am so grateful for your commitment and sacrifice these last few weeks.  https://t.co/b5FI1eUrBv
1,34608E+18;1;Waiting for @Julius_S_Malema and @EFFSouthAfrica to lead us out of the vaccine quagmire. I have not heard one statement from the Red Brigade on toxic vaccines, poverty creating lockdowns , Bushiri and Diko? @GongGotha @Jagman05580158 https://t.co/PS0C3OY0Gq
1,39014E+18;0;Two studies show that the Pfizer coronavirus vaccine is extraordinarily effective at protecting against severe disease caused by two of the most dangerous global COVID variants. <U+0001F64F><U+0001F3FE>https://t.co/FwpRNh2U9K
1,34221E+18;0;if you only like canon ships you don’t need to worry about what’s in the vaccine.
1,38742E+18;0;As a proud vaccine development institution, @TheWistar celebrates #WorldImmunizationWeek 2021 and echoes @WHO’s message that #VaccinesWork and bring us closer to a healthier world. https://t.co/ZCrSBIJyT6 https://t.co/YWjO0mT7jg
1,37374E+18;1;"(Encore) 

Incredible Parallels. 
60 Minutes Piece about the Swine Flu from 1976. 
Almost identical Untested Vaccine given to Millions. https://t.co/mmEVJIWfWa"
1,34544E+18;1;COVID LIE! VACCINE BIOWEAPON!  WORLD WAR! END TIME PROPHECY! TEACHER JOSHUA JAMES https://t.co/gUVN3tRNaB via @BitChute #COVID19
1,34689E+18;0;if u took avid don’t worry abt whats in the vaccine
1,37328E+18;0;"I get my vaccine Friday!

I’m gonna be partying and picking up broads at the Old Folks Home with the rest of the vaccinated people in NO TIME! 

HA HA HA! See ya around, suckers! https://t.co/e3G2tbKYj8"
1,37175E+18;1;Currently the average age of a Covid death is 84 with stage 3 cancer. Covid is harmless to most with zero symptoms in many. Yet the government want millions of healthy people to take an untested gene therapy 'vaccine' under emergency legislation? Everything about this is wrong.
1,37404E+18;0;The things I would do for a covid vaccine rn
1,34468E+18;0;Scheduled my COVID vaccine this morning and am so excited!!!!!
1,37377E+18;0;So it's been over 24 hours since I had the first dose of the Pfizer vaccine for COVID, and the only side effect I had was a bit of a sore arm.  Nothing else, and since my immune system doesn't work, I'm just exceedingly grateful it's my turn to get it!!
1,36027E+18;0;vaccine scheduled gg boys
1,34679E+18;0;He don’t worry about what’s in the vaccine https://t.co/kRh8hLEwk8
1,37154E+18;1;"Some who was complaining last week that the govt was not rolling out the vaccines fast enough and is playing with our lives ... 

... is now saying the govt is reckless using an untested vaccine and is playing with our lives.

 Will no one think of the children? etc. etc."
1,37404E+18;0;donut talk to me about vaccine perks until after I’ve had my shot
1,38828E+18;0;Moderna Mami? Pfizer Papi? What about a Johnson and Johnson Jackass?
1,38716E+18;0;"Could someone please explain Florida to me?

#DeathSantis @marcorubio @RonDeSantisFL #Florida #CovidVaccine #COVIDIOTS #coronavirus #Corona #GOP #MAGA #DeSantis #WearAMask #GetVaccinated #MAGATerrorists #DonaldTrump #Trump #MaskUp #PfizerVaccine #Moderna

https://t.co/R0VfsTnqwo"
1,38671E+18;0;I dont worry about what's in the vaccine I've ingested many worrying things at dares
1,37398E+18;0;Turns out scheduling a vaccine is the hardest part.
1,34223E+18;0;If you drink redbull don’t worry about what’s in the vaccine
1,34642E+18;0;Starting to get nervous—vaccine in 5 more hours!
1,34225E+18;0;Don’t worry about what’s in the covid vaccine if you’ve ever been here https://t.co/ZOJUxcHSId
1,38998E+18;0;I got my second dose of the Moderna vaccine two weeks ago today. So I guess that means that I am now fully vaccinated! <U+0001F389>
1,36037E+18;0;"Just got my first Covid vaccine dose. 

Do your part and plan yours ASAP. Can't make the world laugh if it ain't got people!"
1,36033E+18;0;Got my first vaccine shot.
1,37303E+18;0;"I got vaccinated today with the #OxfordAstraZeneca #COVID19 vaccine.
#GetVaccinated https://t.co/G5NWYlTkh0"
1,34689E+18;1;getting that covid vaccine <U+0001F60E> hooyah sudden death
1,34627E+18;0;2021 i will travel to Mexico and west coast once I get this damn vaccine inshallah
1,38995E+18;1;"So let’s get this straight a pandemic has killed almost 2 million worldwide.Yet Pfizer pharmaceutical the developer of one of the many rushed vaccines is set to rake in around $26 billion from its sale. 
The blurred lines of protect and profit are for the billionaires invisible"
1,34368E+18;0;"I signed up to be apart of the covid vaccine trials. I received my first <U+0001F489> &amp; my second is scheduled. I trust science, doctors, &amp; medical prof who have made this step possible, also we should still be wearing a mask, it's not about rights &amp; everything to do with being responsible https://t.co/dxueSzkwN0"
1,3872E+18;0;Today I saw an older patient and his wife. I asked if they had their vaccine, and they said “we did...because you told us to. We weren’t sure but you told us to, so we did.” I’m thrilled if I helped make even one other human safer. #WearAMask #GetVaccinated
1,34692E+18;0;If you sift through old records you don’t need to worry about what’s in the COVID vaccine
1,34472E+18;0;I’m volunteering at the covid vaccine clinics next week and I am so excited!!!
1,38789E+18;0;"The first was so nice, I got vaccinated twice <U+0001F606>

#GetVaccinated #COVIDVaccination #Pfizer https://t.co/oyFTK0H0CH"
1,35919E+18;0;Just got the COVID vaccine <U+0001F489><U+0001F605>
1,34652E+18;0;If you ever swam in the Quincy quarries don’t worry about what’s in the vaccine
1,3733E+18;0;So side effect ng moderna: headache, fever and chills. I’m only on my first dose and I felt it already <U+0001F97A><U+0001F97A><U+0001F97A>
1,373E+18;0;So excited, Monday 10a Pfizer shot #1 going in this 63yr old arm!  #GetVaccinated
1,38761E+18;0;"Anyone get insomnia their 1st night after getting 2nd Pfizer vaccine? Can’t sleep/am wired/achy and it’s a weird feeling.

Wanted good sleep for the real symptoms but also curious. Thanks. 

#PfizerGang #GetVaccinated #CovidVaccine #vaccinated"
1,3878E+18;1;"Canadian doctor writes letter to Ministry of Health about the experimental gene therapy Moderna vaccine.

1 OUT OF EVERY 225 PATIENTS HE GAVE THE 1ST JAB TO HAS HAD SEVERE LIFE ALTERING SIDE EFFECTS

And that's only the 1st jab! https://t.co/YZlWT0IWbf"
1,36101E+18;1;COVID-19 “INJECTION” IS EXPERIMENTAL GENE THERAPY – NOT A VACCINE (Video) https://t.co/nTLffMPdUh
1,37397E+18;0;Eligible for the vaccine today but there’s not an appointment available.. booked 2 months out.. totally sucks... :(
1,34622E+18;0;I just got the covid vaccine and it absolutely does not feel like real life <U+0001F62D><U+0001F62D><U+0001F62D>
1,34659E+18;0;I received my first Moderna vaccination today. Very surreal feeling.
1,3715E+18;1;The Antibody Deception-VACCINE-Unfortunately it turns out that the antibodies rarely (if ever) do that-This is because there is no adequate verification of the antibodies’ accuracy in targeting the virus purpously designed for depopulation. (VIDEO)https://t.co/D3iKpr5Y72
1,38715E+18;0;"Seattle residents, you can schedule your #Covid19 vaccines here. It’s fast and easy. At the end they let you select between Moderna and Pfizer. Later they’ll have J&amp;J back in stock. 

Get ye hence and getteth thine vaccinations, homies! 
#GetVaccinated 

https://t.co/eyggWUxDXz"
1,35921E+18;0;Just got my 2nd Covid vaccine. Let’s see how this goes.
1,34219E+18;0;"If you’re at H-E-B on Christmas Eve... you don’t need to worry about what’s in the vaccine <U+0001F480>
It’s packed here lol<U+0001F480><U+0001F644>"
1,36053E+18;1;"Nobody knows how they will react to taking a vaccine until they actually take it. Therefore every single vaccine is experimental. 

Imagine experimenting with your health/life because Susanna Reid said you should, lol<U+0001F602><U+0001F602><U+0001F921><U+0001F921>"
1,34686E+18;0;if you really believe kanye hooked up with jeffree star don’t worry about whats in the vaccine
1,37414E+18;0;Yo I got my first dosage of the vaccine today
1,36032E+18;1;"Make sure that you have this information BEFORE   you ever consider taking V
2HR presentation you will hear from over a dozen of the world's foremost authorities on this EXPERIMENTAL INJECTION issue.
It could be a matter of life or death for you.

https://t.co/ot0zMGQN8W"
1,36099E+18;1;"I decided for now that I’m going to primarily dedicate my page to every single death &amp; injury being caused by the experimental covid vaccine, since we are only capturing 1% (according to Harvard) in VAERS through CDC.

If you have additions, add here, &amp; I will retweet. <U+0001F489><U+0001F494><U+0001F64F>."
1,38731E+18;0;The COVID-19 pandemic has shown that we need each other to overcome challenges. When we get a vaccine, we protect ourselves, our families, and our societies. We create a safe space, where we can all connect.#VaccinesWork #EuropeanImmunizationWeek https://t.co/eRnxA2fi1V
1,34356E+18;1;sinopharm still in phase 1 trial but Philippines used it without BFAD approval. PH Govt injected its soldiers with still untested vaccine from China. https://t.co/HrwX42EF26
1,38827E+18;0;Vaccine today keep the hospital away!
1,34656E+18;0;Wow that vaccine knocked me out for a couple days, but I'm back and I got my first vaccine of the series
1,38828E+18;0;Got my Vaccine <U+0001F489>  TODAY <U+0001F64C><U+0001F3FC>
1,3442E+18;0;"Feeling grateful and positive!
Senior staff nurse at NCID receives first Covid-19 vaccine in Singapore https://t.co/Mlls7S382M"
1,34181E+18;1;"I won't be @ Occupy DC but Michigan patriots could help me organise a peaceful protest to #occupyPfizer medical tyranny/bioterror @ the Pfizer bioweapons lab 7000 Portage Rd, Kalamazoo, MI 49001

 @delbigtree @jonrappoport @KassandraKitson #vaccination #vaccines #antivaxxers"
